id,state_id:id,name,code
base.city_co_05_001,base.state_co_05,Medellin,05001
base.city_co_05_002,base.state_co_05,Abejorral,05002
base.city_co_05_004,base.state_co_05,Abriaqui,05004
base.city_co_05_021,base.state_co_05,Alejandria,05021
base.city_co_05_030,base.state_co_05,Amaga,05030
base.city_co_05_031,base.state_co_05,Amalfi,05031
base.city_co_05_034,base.state_co_05,Andes,05034
base.city_co_05_036,base.state_co_05,Angelopolis,05036
base.city_co_05_038,base.state_co_05,Angostura,05038
base.city_co_05_040,base.state_co_05,Anori,05040
base.city_co_05_042,base.state_co_05,Santafe De Antioquia,05042
base.city_co_05_044,base.state_co_05,Anza,05044
base.city_co_05_045,base.state_co_05,Apartado,05045
base.city_co_05_051,base.state_co_05,Arboletes,05051
base.city_co_05_055,base.state_co_05,Argelia,05055
base.city_co_05_059,base.state_co_05,Armenia,05059
base.city_co_05_079,base.state_co_05,Barbosa,05079
base.city_co_05_086,base.state_co_05,Belmira,05086
base.city_co_05_088,base.state_co_05,Bello,05088
base.city_co_05_091,base.state_co_05,Betania,05091
base.city_co_05_093,base.state_co_05,Betulia,05093
base.city_co_05_101,base.state_co_05,Ciudad Bolivar,05101
base.city_co_05_107,base.state_co_05,Briceño,05107
base.city_co_05_113,base.state_co_05,Buritica,05113
base.city_co_05_120,base.state_co_05,Caceres,05120
base.city_co_05_125,base.state_co_05,Caicedo,05125
base.city_co_05_129,base.state_co_05,Caldas,05129
base.city_co_05_134,base.state_co_05,Campamento,05134
base.city_co_05_138,base.state_co_05,Cañasgordas,05138
base.city_co_05_142,base.state_co_05,Caracoli,05142
base.city_co_05_145,base.state_co_05,Caramanta,05145
base.city_co_05_147,base.state_co_05,Carepa,05147
base.city_co_05_148,base.state_co_05,El Carmen De Viboral,05148
base.city_co_05_150,base.state_co_05,Carolina,05150
base.city_co_05_154,base.state_co_05,Caucasia,05154
base.city_co_05_172,base.state_co_05,Chigorodo,05172
base.city_co_05_190,base.state_co_05,Cisneros,05190
base.city_co_05_197,base.state_co_05,Cocorna,05197
base.city_co_05_206,base.state_co_05,Concepcion,05206
base.city_co_05_209,base.state_co_05,Concordia,05209
base.city_co_05_212,base.state_co_05,Copacabana,05212
base.city_co_05_234,base.state_co_05,Dabeiba,05234
base.city_co_05_237,base.state_co_05,Don Matias,05237
base.city_co_05_240,base.state_co_05,Ebejico,05240
base.city_co_05_250,base.state_co_05,El Bagre,05250
base.city_co_05_264,base.state_co_05,Entrerrios,05264
base.city_co_05_266,base.state_co_05,Envigado,05266
base.city_co_05_282,base.state_co_05,Fredonia,05282
base.city_co_05_284,base.state_co_05,Frontino,05284
base.city_co_05_306,base.state_co_05,Giraldo,05306
base.city_co_05_308,base.state_co_05,Girardota,05308
base.city_co_05_310,base.state_co_05,Gomez Plata,05310
base.city_co_05_313,base.state_co_05,Granada,05313
base.city_co_05_315,base.state_co_05,Guadalupe,05315
base.city_co_05_318,base.state_co_05,Guarne,05318
base.city_co_05_321,base.state_co_05,Guatape,05321
base.city_co_05_347,base.state_co_05,Heliconia,05347
base.city_co_05_353,base.state_co_05,Hispania,05353
base.city_co_05_360,base.state_co_05,Itagui,05360
base.city_co_05_361,base.state_co_05,Ituango,05361
base.city_co_05_364,base.state_co_05,Jardin,05364
base.city_co_05_368,base.state_co_05,Jerico,05368
base.city_co_05_376,base.state_co_05,La Ceja,05376
base.city_co_05_380,base.state_co_05,La Estrella,05380
base.city_co_05_390,base.state_co_05,La Pintada,05390
base.city_co_05_400,base.state_co_05,La Union,05400
base.city_co_05_411,base.state_co_05,Liborina,05411
base.city_co_05_425,base.state_co_05,Maceo,05425
base.city_co_05_440,base.state_co_05,Marinilla,05440
base.city_co_05_467,base.state_co_05,Montebello,05467
base.city_co_05_475,base.state_co_05,Murindo,05475
base.city_co_05_480,base.state_co_05,Mutata,05480
base.city_co_05_483,base.state_co_05,Nariño,05483
base.city_co_05_490,base.state_co_05,Necocli,05490
base.city_co_05_495,base.state_co_05,Nechi,05495
base.city_co_05_501,base.state_co_05,Olaya,05501
base.city_co_05_541,base.state_co_05,Peñol,05541
base.city_co_05_543,base.state_co_05,Peque,05543
base.city_co_05_576,base.state_co_05,Pueblorrico,05576
base.city_co_05_579,base.state_co_05,Puerto Berrio,05579
base.city_co_05_585,base.state_co_05,Puerto Nare,05585
base.city_co_05_591,base.state_co_05,Puerto Triunfo,05591
base.city_co_05_604,base.state_co_05,Remedios,05604
base.city_co_05_607,base.state_co_05,Retiro,05607
base.city_co_05_615,base.state_co_05,Rionegro,05615
base.city_co_05_628,base.state_co_05,Sabanalarga,05628
base.city_co_05_631,base.state_co_05,Sabaneta,05631
base.city_co_05_642,base.state_co_05,Salgar,05642
base.city_co_05_647,base.state_co_05,San Andres De Cuerquia,05647
base.city_co_05_649,base.state_co_05,San Carlos,05649
base.city_co_05_652,base.state_co_05,San Francisco,05652
base.city_co_05_656,base.state_co_05,San Jeronimo,05656
base.city_co_05_658,base.state_co_05,San Jose De La Montaña,05658
base.city_co_05_659,base.state_co_05,San Juan De Uraba,05659
base.city_co_05_660,base.state_co_05,San Luis,05660
base.city_co_05_664,base.state_co_05,San Pedro,05664
base.city_co_05_665,base.state_co_05,San Pedro De Uraba,05665
base.city_co_05_667,base.state_co_05,San Rafael,05667
base.city_co_05_670,base.state_co_05,San Roque,05670
base.city_co_05_674,base.state_co_05,San Vicente,05674
base.city_co_05_679,base.state_co_05,Santa Barbara,05679
base.city_co_05_686,base.state_co_05,Santa Rosa De Osos,05686
base.city_co_05_690,base.state_co_05,Santo Domingo,05690
base.city_co_05_697,base.state_co_05,El Santuario,05697
base.city_co_05_736,base.state_co_05,Segovia,05736
base.city_co_05_756,base.state_co_05,Sonson,05756
base.city_co_05_761,base.state_co_05,Sopetran,05761
base.city_co_05_789,base.state_co_05,Tamesis,05789
base.city_co_05_790,base.state_co_05,Taraza,05790
base.city_co_05_792,base.state_co_05,Tarso,05792
base.city_co_05_809,base.state_co_05,Titiribi,05809
base.city_co_05_819,base.state_co_05,Toledo,05819
base.city_co_05_837,base.state_co_05,Turbo,05837
base.city_co_05_842,base.state_co_05,Uramita,05842
base.city_co_05_847,base.state_co_05,Urrao,05847
base.city_co_05_854,base.state_co_05,Valdivia,05854
base.city_co_05_856,base.state_co_05,Valparaiso,05856
base.city_co_05_858,base.state_co_05,Vegachi,05858
base.city_co_05_861,base.state_co_05,Venecia,05861
base.city_co_05_873,base.state_co_05,Vigia Del Fuerte,05873
base.city_co_05_885,base.state_co_05,Yali,05885
base.city_co_05_887,base.state_co_05,Yarumal,05887
base.city_co_05_890,base.state_co_05,Yolombo,05890
base.city_co_05_893,base.state_co_05,Yondo,05893
base.city_co_05_895,base.state_co_05,Zaragoza,05895
base.city_co_08_001,base.state_co_08,Barranquilla,08001
base.city_co_08_078,base.state_co_08,Baranoa,08078
base.city_co_08_137,base.state_co_08,Campo De La Cruz,08137
base.city_co_08_141,base.state_co_08,Candelaria,08141
base.city_co_08_296,base.state_co_08,Galapa,08296
base.city_co_08_372,base.state_co_08,Juan De Acosta,08372
base.city_co_08_421,base.state_co_08,Luruaco,08421
base.city_co_08_433,base.state_co_08,Malambo,08433
base.city_co_08_436,base.state_co_08,Manati,08436
base.city_co_08_520,base.state_co_08,Palmar De Varela,08520
base.city_co_08_549,base.state_co_08,Piojo,08549
base.city_co_08_558,base.state_co_08,Polonuevo,08558
base.city_co_08_560,base.state_co_08,Ponedera,08560
base.city_co_08_573,base.state_co_08,Puerto Colombia,08573
base.city_co_08_606,base.state_co_08,Repelon,08606
base.city_co_08_634,base.state_co_08,Sabanagrande,08634
base.city_co_08_638,base.state_co_08,Sabanalarga,08638
base.city_co_08_675,base.state_co_08,Santa Lucia,08675
base.city_co_08_685,base.state_co_08,Santo Tomas,08685
base.city_co_08_758,base.state_co_08,Soledad,08758
base.city_co_08_770,base.state_co_08,Suan,08770
base.city_co_08_832,base.state_co_08,Tubara,08832
base.city_co_08_849,base.state_co_08,Usiacuri,08849
base.city_co_11_001,base.state_co_11,"Bogota, D.C.",11001
base.city_co_13_001,base.state_co_13,Cartagena,13001
base.city_co_13_006,base.state_co_13,Achi,13006
base.city_co_13_030,base.state_co_13,Altos Del Rosario,13030
base.city_co_13_042,base.state_co_13,Arenal,13042
base.city_co_13_052,base.state_co_13,Arjona,13052
base.city_co_13_062,base.state_co_13,Arroyohondo,13062
base.city_co_13_074,base.state_co_13,Barranco De Loba,13074
base.city_co_13_140,base.state_co_13,Calamar,13140
base.city_co_13_160,base.state_co_13,Cantagallo,13160
base.city_co_13_188,base.state_co_13,Cicuco,13188
base.city_co_13_212,base.state_co_13,Cordoba,13212
base.city_co_13_222,base.state_co_13,Clemencia,13222
base.city_co_13_244,base.state_co_13,El Carmen De Bolivar,13244
base.city_co_13_248,base.state_co_13,El Guamo,13248
base.city_co_13_268,base.state_co_13,El Peñon,13268
base.city_co_13_300,base.state_co_13,Hatillo De Loba,13300
base.city_co_13_430,base.state_co_13,Magangue,13430
base.city_co_13_433,base.state_co_13,Mahates,13433
base.city_co_13_440,base.state_co_13,Margarita,13440
base.city_co_13_442,base.state_co_13,Maria La Baja,13442
base.city_co_13_458,base.state_co_13,Montecristo,13458
base.city_co_13_468,base.state_co_13,Mompos,13468
base.city_co_13_490,base.state_co_13,Norosi,13490
base.city_co_13_473,base.state_co_13,Morales,13473
base.city_co_13_549,base.state_co_13,Pinillos,13549
base.city_co_13_580,base.state_co_13,Regidor,13580
base.city_co_13_600,base.state_co_13,Rio Viejo,13600
base.city_co_13_620,base.state_co_13,San Cristobal,13620
base.city_co_13_647,base.state_co_13,San Estanislao,13647
base.city_co_13_650,base.state_co_13,San Fernando,13650
base.city_co_13_654,base.state_co_13,San Jacinto,13654
base.city_co_13_655,base.state_co_13,San Jacinto Del Cauca,13655
base.city_co_13_657,base.state_co_13,San Juan Nepomuceno,13657
base.city_co_13_667,base.state_co_13,San Martin De Loba,13667
base.city_co_13_670,base.state_co_13,San Pablo,13670
base.city_co_13_673,base.state_co_13,Santa Catalina,13673
base.city_co_13_683,base.state_co_13,Santa Rosa,13683
base.city_co_13_688,base.state_co_13,Santa Rosa Del Sur,13688
base.city_co_13_744,base.state_co_13,Simiti,13744
base.city_co_13_760,base.state_co_13,Soplaviento,13760
base.city_co_13_780,base.state_co_13,Talaigua Nuevo,13780
base.city_co_13_810,base.state_co_13,Tiquisio,13810
base.city_co_13_836,base.state_co_13,Turbaco,13836
base.city_co_13_838,base.state_co_13,Turbana,13838
base.city_co_13_873,base.state_co_13,Villanueva,13873
base.city_co_13_894,base.state_co_13,Zambrano,13894
base.city_co_15_001,base.state_co_15,Tunja,15001
base.city_co_15_022,base.state_co_15,Almeida,15022
base.city_co_15_047,base.state_co_15,Aquitania,15047
base.city_co_15_051,base.state_co_15,Arcabuco,15051
base.city_co_15_087,base.state_co_15,Belen,15087
base.city_co_15_090,base.state_co_15,Berbeo,15090
base.city_co_15_092,base.state_co_15,Beteitiva,15092
base.city_co_15_097,base.state_co_15,Boavita,15097
base.city_co_15_104,base.state_co_15,Boyaca,15104
base.city_co_15_106,base.state_co_15,Briceño,15106
base.city_co_15_109,base.state_co_15,Buenavista,15109
base.city_co_15_114,base.state_co_15,Busbanza,15114
base.city_co_15_131,base.state_co_15,Caldas,15131
base.city_co_15_135,base.state_co_15,Campohermoso,15135
base.city_co_15_162,base.state_co_15,Cerinza,15162
base.city_co_15_172,base.state_co_15,Chinavita,15172
base.city_co_15_176,base.state_co_15,Chiquinquira,15176
base.city_co_15_180,base.state_co_15,Chiscas,15180
base.city_co_15_183,base.state_co_15,Chita,15183
base.city_co_15_185,base.state_co_15,Chitaraque,15185
base.city_co_15_187,base.state_co_15,Chivata,15187
base.city_co_15_189,base.state_co_15,Cienega,15189
base.city_co_15_204,base.state_co_15,Combita,15204
base.city_co_15_212,base.state_co_15,Coper,15212
base.city_co_15_215,base.state_co_15,Corrales,15215
base.city_co_15_218,base.state_co_15,Covarachia,15218
base.city_co_15_223,base.state_co_15,Cubara,15223
base.city_co_15_224,base.state_co_15,Cucaita,15224
base.city_co_15_226,base.state_co_15,Cuitiva,15226
base.city_co_15_232,base.state_co_15,Chiquiza,15232
base.city_co_15_236,base.state_co_15,Chivor,15236
base.city_co_15_238,base.state_co_15,Duitama,15238
base.city_co_15_244,base.state_co_15,El Cocuy,15244
base.city_co_15_248,base.state_co_15,El Espino,15248
base.city_co_15_272,base.state_co_15,Firavitoba,15272
base.city_co_15_276,base.state_co_15,Floresta,15276
base.city_co_15_293,base.state_co_15,Gachantiva,15293
base.city_co_15_296,base.state_co_15,Gameza,15296
base.city_co_15_299,base.state_co_15,Garagoa,15299
base.city_co_15_317,base.state_co_15,Guacamayas,15317
base.city_co_15_322,base.state_co_15,Guateque,15322
base.city_co_15_325,base.state_co_15,Guayata,15325
base.city_co_15_332,base.state_co_15,Gsican,15332
base.city_co_15_362,base.state_co_15,Iza,15362
base.city_co_15_367,base.state_co_15,Jenesano,15367
base.city_co_15_368,base.state_co_15,Jerico,15368
base.city_co_15_377,base.state_co_15,Labranzagrande,15377
base.city_co_15_380,base.state_co_15,La Capilla,15380
base.city_co_15_401,base.state_co_15,La Victoria,15401
base.city_co_15_403,base.state_co_15,La Uvita,15403
base.city_co_15_407,base.state_co_15,Villa De Leyva,15407
base.city_co_15_425,base.state_co_15,Macanal,15425
base.city_co_15_442,base.state_co_15,Maripi,15442
base.city_co_15_455,base.state_co_15,Miraflores,15455
base.city_co_15_464,base.state_co_15,Mongua,15464
base.city_co_15_466,base.state_co_15,Mongui,15466
base.city_co_15_469,base.state_co_15,Moniquira,15469
base.city_co_15_476,base.state_co_15,Motavita,15476
base.city_co_15_480,base.state_co_15,Muzo,15480
base.city_co_15_491,base.state_co_15,Nobsa,15491
base.city_co_15_494,base.state_co_15,Nuevo Colon,15494
base.city_co_15_500,base.state_co_15,Oicata,15500
base.city_co_15_507,base.state_co_15,Otanche,15507
base.city_co_15_511,base.state_co_15,Pachavita,15511
base.city_co_15_514,base.state_co_15,Paez,15514
base.city_co_15_516,base.state_co_15,Paipa,15516
base.city_co_15_518,base.state_co_15,Pajarito,15518
base.city_co_15_522,base.state_co_15,Panqueba,15522
base.city_co_15_531,base.state_co_15,Pauna,15531
base.city_co_15_533,base.state_co_15,Paya,15533
base.city_co_15_537,base.state_co_15,Paz De Rio,15537
base.city_co_15_542,base.state_co_15,Pesca,15542
base.city_co_15_550,base.state_co_15,Pisba,15550
base.city_co_15_572,base.state_co_15,Puerto Boyaca,15572
base.city_co_15_580,base.state_co_15,Quipama,15580
base.city_co_15_599,base.state_co_15,Ramiriqui,15599
base.city_co_15_600,base.state_co_15,Raquira,15600
base.city_co_15_621,base.state_co_15,Rondon,15621
base.city_co_15_632,base.state_co_15,Saboya,15632
base.city_co_15_638,base.state_co_15,Sachica,15638
base.city_co_15_646,base.state_co_15,Samaca,15646
base.city_co_15_660,base.state_co_15,San Eduardo,15660
base.city_co_15_664,base.state_co_15,San Jose De Pare,15664
base.city_co_15_667,base.state_co_15,San Luis De Gaceno,15667
base.city_co_15_673,base.state_co_15,San Mateo,15673
base.city_co_15_676,base.state_co_15,San Miguel De Sema,15676
base.city_co_15_681,base.state_co_15,San Pablo De Borbur,15681
base.city_co_15_686,base.state_co_15,Santana,15686
base.city_co_15_690,base.state_co_15,Santa Maria,15690
base.city_co_15_693,base.state_co_15,Santa Rosa De Viterbo,15693
base.city_co_15_696,base.state_co_15,Santa Sofia,15696
base.city_co_15_720,base.state_co_15,Sativanorte,15720
base.city_co_15_723,base.state_co_15,Sativasur,15723
base.city_co_15_740,base.state_co_15,Siachoque,15740
base.city_co_15_753,base.state_co_15,Soata,15753
base.city_co_15_755,base.state_co_15,Socota,15755
base.city_co_15_757,base.state_co_15,Socha,15757
base.city_co_15_759,base.state_co_15,Sogamoso,15759
base.city_co_15_761,base.state_co_15,Somondoco,15761
base.city_co_15_762,base.state_co_15,Sora,15762
base.city_co_15_763,base.state_co_15,Sotaquira,15763
base.city_co_15_764,base.state_co_15,Soraca,15764
base.city_co_15_774,base.state_co_15,Susacon,15774
base.city_co_15_776,base.state_co_15,Sutamarchan,15776
base.city_co_15_778,base.state_co_15,Sutatenza,15778
base.city_co_15_790,base.state_co_15,Tasco,15790
base.city_co_15_798,base.state_co_15,Tenza,15798
base.city_co_15_804,base.state_co_15,Tibana,15804
base.city_co_15_806,base.state_co_15,Tibasosa,15806
base.city_co_15_808,base.state_co_15,Tinjaca,15808
base.city_co_15_810,base.state_co_15,Tipacoque,15810
base.city_co_15_814,base.state_co_15,Toca,15814
base.city_co_15_816,base.state_co_15,Togsi,15816
base.city_co_15_820,base.state_co_15,Topaga,15820
base.city_co_15_822,base.state_co_15,Tota,15822
base.city_co_15_832,base.state_co_15,Tunungua,15832
base.city_co_15_835,base.state_co_15,Turmeque,15835
base.city_co_15_837,base.state_co_15,Tuta,15837
base.city_co_15_839,base.state_co_15,Tutaza,15839
base.city_co_15_842,base.state_co_15,Umbita,15842
base.city_co_15_861,base.state_co_15,Ventaquemada,15861
base.city_co_15_879,base.state_co_15,Viracacha,15879
base.city_co_15_897,base.state_co_15,Zetaquira,15897
base.city_co_17_001,base.state_co_17,Manizales,17001
base.city_co_17_013,base.state_co_17,Aguadas,17013
base.city_co_17_042,base.state_co_17,Anserma,17042
base.city_co_17_050,base.state_co_17,Aranzazu,17050
base.city_co_17_088,base.state_co_17,Belalcazar,17088
base.city_co_17_174,base.state_co_17,Chinchina,17174
base.city_co_17_272,base.state_co_17,Filadelfia,17272
base.city_co_17_380,base.state_co_17,La Dorada,17380
base.city_co_17_388,base.state_co_17,La Merced,17388
base.city_co_17_433,base.state_co_17,Manzanares,17433
base.city_co_17_442,base.state_co_17,Marmato,17442
base.city_co_17_444,base.state_co_17,Marquetalia,17444
base.city_co_17_446,base.state_co_17,Marulanda,17446
base.city_co_17_486,base.state_co_17,Neira,17486
base.city_co_17_495,base.state_co_17,Norcasia,17495
base.city_co_17_513,base.state_co_17,Pacora,17513
base.city_co_17_524,base.state_co_17,Palestina,17524
base.city_co_17_541,base.state_co_17,Pensilvania,17541
base.city_co_17_614,base.state_co_17,Riosucio,17614
base.city_co_17_616,base.state_co_17,Risaralda,17616
base.city_co_17_653,base.state_co_17,Salamina,17653
base.city_co_17_662,base.state_co_17,Samana,17662
base.city_co_17_665,base.state_co_17,San Jose,17665
base.city_co_17_777,base.state_co_17,Supia,17777
base.city_co_17_867,base.state_co_17,Victoria,17867
base.city_co_17_873,base.state_co_17,Villamaria,17873
base.city_co_17_877,base.state_co_17,Viterbo,17877
base.city_co_18_001,base.state_co_18,Florencia,18001
base.city_co_18_029,base.state_co_18,Albania,18029
base.city_co_18_094,base.state_co_18,Belen De Los Andaquies,18094
base.city_co_18_150,base.state_co_18,Cartagena Del Chaira,18150
base.city_co_18_205,base.state_co_18,Curillo,18205
base.city_co_18_247,base.state_co_18,El Doncello,18247
base.city_co_18_256,base.state_co_18,El Paujil,18256
base.city_co_18_410,base.state_co_18,La Montañita,18410
base.city_co_18_460,base.state_co_18,Milan,18460
base.city_co_18_479,base.state_co_18,Morelia,18479
base.city_co_18_592,base.state_co_18,Puerto Rico,18592
base.city_co_18_610,base.state_co_18,San Jose Del Fragua,18610
base.city_co_18_753,base.state_co_18,San Vicente Del Caguan,18753
base.city_co_18_756,base.state_co_18,Solano,18756
base.city_co_18_785,base.state_co_18,Solita,18785
base.city_co_18_860,base.state_co_18,Valparaiso,18860
base.city_co_19_001,base.state_co_19,Popayan,19001
base.city_co_19_022,base.state_co_19,Almaguer,19022
base.city_co_19_050,base.state_co_19,Argelia,19050
base.city_co_19_075,base.state_co_19,Balboa,19075
base.city_co_19_100,base.state_co_19,Bolivar,19100
base.city_co_19_110,base.state_co_19,Buenos Aires,19110
base.city_co_19_130,base.state_co_19,Cajibio,19130
base.city_co_19_137,base.state_co_19,Caldono,19137
base.city_co_19_142,base.state_co_19,Caloto,19142
base.city_co_19_212,base.state_co_19,Corinto,19212
base.city_co_19_256,base.state_co_19,El Tambo,19256
base.city_co_19_290,base.state_co_19,Florencia,19290
