id,state_id:id,name,code
base.city_co_52_411,base.state_co_52,Linares,52411
base.city_co_52_418,base.state_co_52,Los Andes,52418
base.city_co_52_427,base.state_co_52,Magsi,52427
base.city_co_52_435,base.state_co_52,Mallama,52435
base.city_co_52_473,base.state_co_52,Mosquera,52473
base.city_co_52_480,base.state_co_52,Nariño,52480
base.city_co_52_490,base.state_co_52,Olaya Herrera,52490
base.city_co_52_506,base.state_co_52,Ospina,52506
base.city_co_52_520,base.state_co_52,Francisco Pizarro,52520
base.city_co_52_540,base.state_co_52,Policarpa,52540
base.city_co_52_560,base.state_co_52,Potosi,52560
base.city_co_52_565,base.state_co_52,Providencia,52565
base.city_co_52_573,base.state_co_52,Puerres,52573
base.city_co_52_585,base.state_co_52,Pupiales,52585
base.city_co_52_612,base.state_co_52,Ricaurte,52612
base.city_co_52_621,base.state_co_52,Roberto Payan,52621
base.city_co_52_678,base.state_co_52,Samaniego,52678
base.city_co_52_683,base.state_co_52,Sandona,52683
base.city_co_52_685,base.state_co_52,San Bernardo,52685
base.city_co_52_687,base.state_co_52,San Lorenzo,52687
base.city_co_52_693,base.state_co_52,San Pablo,52693
base.city_co_52_694,base.state_co_52,San Pedro De Cartago,52694
base.city_co_52_696,base.state_co_52,Santa Barbara,52696
base.city_co_52_699,base.state_co_52,Santacruz,52699
base.city_co_52_720,base.state_co_52,Sapuyes,52720
base.city_co_52_786,base.state_co_52,Taminango,52786
base.city_co_52_788,base.state_co_52,Tangua,52788
base.city_co_52_835,base.state_co_52,San Andres De Tumaco,52835
base.city_co_52_838,base.state_co_52,Tuquerres,52838
base.city_co_52_885,base.state_co_52,Yacuanquer,52885
base.city_co_54_001,base.state_co_54,Cucuta,54001
base.city_co_54_003,base.state_co_54,Abrego,54003
base.city_co_54_051,base.state_co_54,Arboledas,54051
base.city_co_54_099,base.state_co_54,Bochalema,54099
base.city_co_54_109,base.state_co_54,Bucarasica,54109
base.city_co_54_125,base.state_co_54,Cacota,54125
base.city_co_54_128,base.state_co_54,Cachira,54128
base.city_co_54_172,base.state_co_54,Chinacota,54172
base.city_co_54_174,base.state_co_54,Chitaga,54174
base.city_co_54_206,base.state_co_54,Convencion,54206
base.city_co_54_223,base.state_co_54,Cucutilla,54223
base.city_co_54_239,base.state_co_54,Durania,54239
base.city_co_54_245,base.state_co_54,El Carmen,54245
base.city_co_54_250,base.state_co_54,El Tarra,54250
base.city_co_54_261,base.state_co_54,El Zulia,54261
base.city_co_54_313,base.state_co_54,Gramalote,54313
base.city_co_54_344,base.state_co_54,Hacari,54344
base.city_co_54_347,base.state_co_54,Herran,54347
base.city_co_54_377,base.state_co_54,Labateca,54377
base.city_co_54_385,base.state_co_54,La Esperanza,54385
base.city_co_54_398,base.state_co_54,La Playa,54398
base.city_co_54_405,base.state_co_54,Los Patios,54405
base.city_co_54_418,base.state_co_54,Lourdes,54418
base.city_co_54_480,base.state_co_54,Mutiscua,54480
base.city_co_54_498,base.state_co_54,Ocaña,54498
base.city_co_54_518,base.state_co_54,Pamplona,54518
base.city_co_54_520,base.state_co_54,Pamplonita,54520
base.city_co_54_553,base.state_co_54,Puerto Santander,54553
base.city_co_54_599,base.state_co_54,Ragonvalia,54599
base.city_co_54_660,base.state_co_54,Salazar,54660
base.city_co_54_670,base.state_co_54,San Calixto,54670
base.city_co_54_673,base.state_co_54,San Cayetano,54673
base.city_co_54_680,base.state_co_54,Santiago,54680
base.city_co_54_720,base.state_co_54,Sardinata,54720
base.city_co_54_743,base.state_co_54,Silos,54743
base.city_co_54_800,base.state_co_54,Teorama,54800
base.city_co_54_810,base.state_co_54,Tibu,54810
base.city_co_54_820,base.state_co_54,Toledo,54820
base.city_co_54_871,base.state_co_54,Villa Caro,54871
base.city_co_54_874,base.state_co_54,Villa Del Rosario,54874
base.city_co_63_001,base.state_co_63,Armenia,63001
base.city_co_63_111,base.state_co_63,Buenavista,63111
base.city_co_63_130,base.state_co_63,Calarca,63130
base.city_co_63_190,base.state_co_63,Circasia,63190
base.city_co_63_212,base.state_co_63,Cordoba,63212
base.city_co_63_272,base.state_co_63,Filandia,63272
base.city_co_63_302,base.state_co_63,Genova,63302
base.city_co_63_401,base.state_co_63,La Tebaida,63401
base.city_co_63_470,base.state_co_63,Montenegro,63470
base.city_co_63_548,base.state_co_63,Pijao,63548
base.city_co_63_594,base.state_co_63,Quimbaya,63594
base.city_co_63_690,base.state_co_63,Salento,63690
base.city_co_66_001,base.state_co_66,Pereira,66001
base.city_co_66_045,base.state_co_66,Apia,66045
base.city_co_66_075,base.state_co_66,Balboa,66075
base.city_co_66_088,base.state_co_66,Belen De Umbria,66088
base.city_co_66_170,base.state_co_66,Dosquebradas,66170
base.city_co_66_318,base.state_co_66,Guatica,66318
base.city_co_66_383,base.state_co_66,La Celia,66383
base.city_co_66_400,base.state_co_66,La Virginia,66400
base.city_co_66_440,base.state_co_66,Marsella,66440
base.city_co_66_456,base.state_co_66,Mistrato,66456
base.city_co_66_572,base.state_co_66,Pueblo Rico,66572
base.city_co_66_594,base.state_co_66,Quinchia,66594
base.city_co_66_682,base.state_co_66,Santa Rosa De Cabal,66682
base.city_co_66_687,base.state_co_66,Santuario,66687
base.city_co_68_001,base.state_co_68,Bucaramanga,68001
base.city_co_68_013,base.state_co_68,Aguada,68013
base.city_co_68_020,base.state_co_68,Albania,68020
base.city_co_68_051,base.state_co_68,Aratoca,68051
base.city_co_68_077,base.state_co_68,Barbosa,68077
base.city_co_68_079,base.state_co_68,Barichara,68079
base.city_co_68_081,base.state_co_68,Barrancabermeja,68081
base.city_co_68_092,base.state_co_68,Betulia,68092
base.city_co_68_101,base.state_co_68,Bolivar,68101
base.city_co_68_121,base.state_co_68,Cabrera,68121
base.city_co_68_132,base.state_co_68,California,68132
base.city_co_68_147,base.state_co_68,Capitanejo,68147
base.city_co_68_152,base.state_co_68,Carcasi,68152
base.city_co_68_160,base.state_co_68,Cepita,68160
base.city_co_68_162,base.state_co_68,Cerrito,68162
base.city_co_68_167,base.state_co_68,Charala,68167
base.city_co_68_169,base.state_co_68,Charta,68169
base.city_co_68_176,base.state_co_68,Chima,68176
base.city_co_68_179,base.state_co_68,Chipata,68179
base.city_co_68_190,base.state_co_68,Cimitarra,68190
base.city_co_68_207,base.state_co_68,Concepcion,68207
base.city_co_68_209,base.state_co_68,Confines,68209
base.city_co_68_211,base.state_co_68,Contratacion,68211
base.city_co_68_217,base.state_co_68,Coromoro,68217
base.city_co_68_229,base.state_co_68,Curiti,68229
base.city_co_68_235,base.state_co_68,El Carmen De Chucuri,68235
base.city_co_68_245,base.state_co_68,El Guacamayo,68245
base.city_co_68_250,base.state_co_68,El Peñon,68250
base.city_co_68_255,base.state_co_68,El Playon,68255
base.city_co_68_264,base.state_co_68,Encino,68264
base.city_co_68_266,base.state_co_68,Enciso,68266
base.city_co_68_271,base.state_co_68,Florian,68271
base.city_co_68_276,base.state_co_68,Floridablanca,68276
base.city_co_68_296,base.state_co_68,Galan,68296
base.city_co_68_298,base.state_co_68,Gambita,68298
base.city_co_68_307,base.state_co_68,Giron,68307
base.city_co_68_318,base.state_co_68,Guaca,68318
base.city_co_68_320,base.state_co_68,Guadalupe,68320
base.city_co_68_322,base.state_co_68,Guapota,68322
base.city_co_68_324,base.state_co_68,Guavata,68324
base.city_co_68_327,base.state_co_68,Gsepsa,68327
base.city_co_68_344,base.state_co_68,Hato,68344
base.city_co_68_368,base.state_co_68,Jesus Maria,68368
base.city_co_68_370,base.state_co_68,Jordan,68370
base.city_co_68_377,base.state_co_68,La Belleza,68377
base.city_co_68_385,base.state_co_68,Landazuri,68385
base.city_co_68_397,base.state_co_68,La Paz,68397
base.city_co_68_406,base.state_co_68,Lebrija,68406
base.city_co_68_418,base.state_co_68,Los Santos,68418
base.city_co_68_425,base.state_co_68,Macaravita,68425
base.city_co_68_432,base.state_co_68,Malaga,68432
base.city_co_68_444,base.state_co_68,Matanza,68444
base.city_co_68_464,base.state_co_68,Mogotes,68464
base.city_co_68_468,base.state_co_68,Molagavita,68468
base.city_co_68_498,base.state_co_68,Ocamonte,68498
base.city_co_68_500,base.state_co_68,Oiba,68500
base.city_co_68_502,base.state_co_68,Onzaga,68502
base.city_co_68_522,base.state_co_68,Palmar,68522
base.city_co_68_524,base.state_co_68,Palmas Del Socorro,68524
base.city_co_68_533,base.state_co_68,Paramo,68533
base.city_co_68_547,base.state_co_68,Piedecuesta,68547
base.city_co_68_549,base.state_co_68,Pinchote,68549
base.city_co_68_572,base.state_co_68,Puente Nacional,68572
base.city_co_68_573,base.state_co_68,Puerto Parra,68573
base.city_co_68_575,base.state_co_68,Puerto Wilches,68575
base.city_co_68_615,base.state_co_68,Rionegro,68615
base.city_co_68_655,base.state_co_68,Sabana De Torres,68655
base.city_co_68_669,base.state_co_68,San Andres,68669
base.city_co_68_673,base.state_co_68,San Benito,68673
base.city_co_68_679,base.state_co_68,San Gil,68679
base.city_co_68_682,base.state_co_68,San Joaquin,68682
base.city_co_68_684,base.state_co_68,San Jose De Miranda,68684
base.city_co_68_686,base.state_co_68,San Miguel,68686
base.city_co_68_689,base.state_co_68,San Vicente De Chucuri,68689
base.city_co_68_705,base.state_co_68,Santa Barbara,68705
base.city_co_68_720,base.state_co_68,Santa Helena Del Opon,68720
base.city_co_68_745,base.state_co_68,Simacota,68745
base.city_co_68_755,base.state_co_68,Socorro,68755
base.city_co_68_770,base.state_co_68,Suaita,68770
base.city_co_68_773,base.state_co_68,Sucre,68773
base.city_co_68_780,base.state_co_68,Surata,68780
base.city_co_68_820,base.state_co_68,Tona,68820
base.city_co_68_855,base.state_co_68,Valle De San Jose,68855
base.city_co_68_861,base.state_co_68,Velez,68861
base.city_co_68_867,base.state_co_68,Vetas,68867
base.city_co_68_872,base.state_co_68,Villanueva,68872
base.city_co_68_895,base.state_co_68,Zapatoca,68895
base.city_co_70_001,base.state_co_70,Sincelejo,70001
base.city_co_70_110,base.state_co_70,Buenavista,70110
base.city_co_70_124,base.state_co_70,Caimito,70124
base.city_co_70_204,base.state_co_70,Coloso,70204
base.city_co_70_215,base.state_co_70,Corozal,70215
base.city_co_70_221,base.state_co_70,Coveñas,70221
base.city_co_70_230,base.state_co_70,Chalan,70230
base.city_co_70_233,base.state_co_70,El Roble,70233
base.city_co_70_235,base.state_co_70,Galeras,70235
base.city_co_70_265,base.state_co_70,Guaranda,70265
base.city_co_70_400,base.state_co_70,La Union,70400
base.city_co_70_418,base.state_co_70,Los Palmitos,70418
base.city_co_70_429,base.state_co_70,Majagual,70429
base.city_co_70_473,base.state_co_70,Morroa,70473
base.city_co_70_508,base.state_co_70,Ovejas,70508
base.city_co_70_523,base.state_co_70,Palmito,70523
base.city_co_70_670,base.state_co_70,Sampues,70670
base.city_co_70_678,base.state_co_70,San Benito Abad,70678
base.city_co_70_702,base.state_co_70,San Juan De Betulia,70702
base.city_co_70_708,base.state_co_70,San Marcos,70708
base.city_co_70_713,base.state_co_70,San Onofre,70713
base.city_co_70_717,base.state_co_70,San Pedro,70717
base.city_co_70_742,base.state_co_70,San Luis De Since,70742
base.city_co_70_771,base.state_co_70,Sucre,70771
base.city_co_70_820,base.state_co_70,Santiago De Tolu,70820
base.city_co_70_823,base.state_co_70,Tolu Viejo,70823
base.city_co_73_001,base.state_co_73,Ibague,73001
base.city_co_73_024,base.state_co_73,Alpujarra,73024
base.city_co_73_026,base.state_co_73,Alvarado,73026
base.city_co_73_030,base.state_co_73,Ambalema,73030
base.city_co_73_043,base.state_co_73,Anzoategui,73043
base.city_co_73_055,base.state_co_73,Armero,73055
base.city_co_73_067,base.state_co_73,Ataco,73067
base.city_co_73_124,base.state_co_73,Cajamarca,73124
base.city_co_73_148,base.state_co_73,Carmen De Apicala,73148
base.city_co_73_152,base.state_co_73,Casabianca,73152
base.city_co_73_168,base.state_co_73,Chaparral,73168
base.city_co_73_200,base.state_co_73,Coello,73200
base.city_co_73_217,base.state_co_73,Coyaima,73217
base.city_co_73_226,base.state_co_73,Cunday,73226
base.city_co_73_236,base.state_co_73,Dolores,73236
base.city_co_73_268,base.state_co_73,Espinal,73268
base.city_co_73_270,base.state_co_73,Falan,73270
base.city_co_73_275,base.state_co_73,Flandes,73275
base.city_co_73_283,base.state_co_73,Fresno,73283
base.city_co_73_319,base.state_co_73,Guamo,73319
base.city_co_73_347,base.state_co_73,Herveo,73347
base.city_co_73_349,base.state_co_73,Honda,73349
base.city_co_73_352,base.state_co_73,Icononzo,73352
base.city_co_73_408,base.state_co_73,Lerida,73408
base.city_co_73_411,base.state_co_73,Libano,73411
base.city_co_73_443,base.state_co_73,Mariquita,73443
base.city_co_73_449,base.state_co_73,Melgar,73449
base.city_co_73_461,base.state_co_73,Murillo,73461
base.city_co_73_483,base.state_co_73,Natagaima,73483
base.city_co_73_504,base.state_co_73,Ortega,73504
base.city_co_73_520,base.state_co_73,Palocabildo,73520
base.city_co_73_547,base.state_co_73,Piedras,73547
base.city_co_73_555,base.state_co_73,Planadas,73555
base.city_co_73_563,base.state_co_73,Prado,73563
base.city_co_73_585,base.state_co_73,Purificacion,73585
base.city_co_73_616,base.state_co_73,Rioblanco,73616
base.city_co_73_622,base.state_co_73,Roncesvalles,73622
base.city_co_73_624,base.state_co_73,Rovira,73624
base.city_co_73_671,base.state_co_73,Saldaña,73671
base.city_co_73_675,base.state_co_73,San Antonio,73675
base.city_co_73_678,base.state_co_73,San Luis,73678
base.city_co_73_686,base.state_co_73,Santa Isabel,73686
base.city_co_73_770,base.state_co_73,Suarez,73770
base.city_co_73_854,base.state_co_73,Valle De San Juan,73854
base.city_co_73_861,base.state_co_73,Venadillo,73861
base.city_co_73_870,base.state_co_73,Villahermosa,73870
base.city_co_73_873,base.state_co_73,Villarrica,73873
base.city_co_76_001,base.state_co_76,Cali,76001
base.city_co_76_020,base.state_co_76,Alcala,76020
base.city_co_76_036,base.state_co_76,Andalucia,76036
base.city_co_76_041,base.state_co_76,Ansermanuevo,76041
base.city_co_76_054,base.state_co_76,Argelia,76054
base.city_co_76_100,base.state_co_76,Bolivar,76100
base.city_co_76_109,base.state_co_76,Buenaventura,76109
base.city_co_76_111,base.state_co_76,Guadalajara De Buga,76111
base.city_co_76_113,base.state_co_76,Bugalagrande,76113
base.city_co_76_122,base.state_co_76,Caicedonia,76122
base.city_co_76_126,base.state_co_76,Calima,76126
base.city_co_76_130,base.state_co_76,Candelaria,76130
base.city_co_76_147,base.state_co_76,Cartago,76147
base.city_co_76_233,base.state_co_76,Dagua,76233
base.city_co_76_243,base.state_co_76,El Aguila,76243
base.city_co_76_246,base.state_co_76,El Cairo,76246
base.city_co_76_248,base.state_co_76,El Cerrito,76248
base.city_co_76_250,base.state_co_76,El Dovio,76250
base.city_co_76_275,base.state_co_76,Florida,76275
base.city_co_76_306,base.state_co_76,Ginebra,76306
base.city_co_76_318,base.state_co_76,Guacari,76318
base.city_co_76_364,base.state_co_76,Jamundi,76364
base.city_co_76_377,base.state_co_76,La Cumbre,76377
base.city_co_76_400,base.state_co_76,La Union,76400
base.city_co_76_403,base.state_co_76,La Victoria,76403
base.city_co_76_497,base.state_co_76,Obando,76497
base.city_co_76_520,base.state_co_76,Palmira,76520
base.city_co_76_563,base.state_co_76,Pradera,76563
base.city_co_76_606,base.state_co_76,Restrepo,76606
base.city_co_76_616,base.state_co_76,Riofrio,76616
base.city_co_76_622,base.state_co_76,Roldanillo,76622
base.city_co_76_670,base.state_co_76,San Pedro,76670
base.city_co_76_736,base.state_co_76,Sevilla,76736
base.city_co_76_823,base.state_co_76,Toro,76823
base.city_co_76_828,base.state_co_76,Trujillo,76828
base.city_co_76_834,base.state_co_76,Tulua,76834
base.city_co_76_845,base.state_co_76,Ulloa,76845
base.city_co_76_863,base.state_co_76,Versalles,76863
base.city_co_76_869,base.state_co_76,Vijes,76869
base.city_co_76_890,base.state_co_76,Yotoco,76890
base.city_co_76_892,base.state_co_76,Yumbo,76892
base.city_co_76_895,base.state_co_76,Zarzal,76895
base.city_co_81_001,base.state_co_81,Arauca,81001
base.city_co_81_065,base.state_co_81,Arauquita,81065
base.city_co_81_220,base.state_co_81,Cravo Norte,81220
base.city_co_81_300,base.state_co_81,Fortul,81300
base.city_co_81_591,base.state_co_81,Puerto Rondon,81591
base.city_co_81_736,base.state_co_81,Saravena,81736
base.city_co_81_794,base.state_co_81,Tame,81794
base.city_co_85_001,base.state_co_85,Yopal,85001
base.city_co_85_010,base.state_co_85,Aguazul,85010
base.city_co_85_015,base.state_co_85,Chameza,85015
base.city_co_85_125,base.state_co_85,Hato Corozal,85125
base.city_co_85_136,base.state_co_85,La Salina,85136
base.city_co_85_139,base.state_co_85,Mani,85139
base.city_co_85_162,base.state_co_85,Monterrey,85162
base.city_co_85_225,base.state_co_85,Nunchia,85225
base.city_co_85_230,base.state_co_85,Orocue,85230
base.city_co_85_250,base.state_co_85,Paz De Ariporo,85250
base.city_co_85_263,base.state_co_85,Pore,85263
base.city_co_85_279,base.state_co_85,Recetor,85279
base.city_co_85_300,base.state_co_85,Sabanalarga,85300
base.city_co_85_315,base.state_co_85,Sacama,85315
base.city_co_85_325,base.state_co_85,San Luis De Palenque,85325
base.city_co_85_400,base.state_co_85,Tamara,85400
base.city_co_85_410,base.state_co_85,Tauramena,85410
base.city_co_85_430,base.state_co_85,Trinidad,85430
base.city_co_85_440,base.state_co_85,Villanueva,85440
base.city_co_86_001,base.state_co_86,Mocoa,86001
base.city_co_86_219,base.state_co_86,Colon,86219
base.city_co_86_320,base.state_co_86,Orito,86320
base.city_co_86_568,base.state_co_86,Puerto Asis,86568
base.city_co_86_569,base.state_co_86,Puerto Caicedo,86569
base.city_co_86_571,base.state_co_86,Puerto Guzman,86571
base.city_co_86_573,base.state_co_86,Leguizamo,86573
base.city_co_86_749,base.state_co_86,Sibundoy,86749
base.city_co_86_755,base.state_co_86,San Francisco,86755
base.city_co_86_757,base.state_co_86,San Miguel,86757
base.city_co_86_760,base.state_co_86,Santiago,86760
base.city_co_86_865,base.state_co_86,Valle Del Guamuez,86865
base.city_co_86_885,base.state_co_86,Villagarzon,86885
base.city_co_88_001,base.state_co_88,San Andres,88001
base.city_co_88_564,base.state_co_88,Providencia,88564
base.city_co_91_001,base.state_co_91,Leticia,91001
base.city_co_91_263,base.state_co_91,El Encanto,91263
base.city_co_91_405,base.state_co_91,La Chorrera,91405
base.city_co_91_407,base.state_co_91,La Pedrera,91407
base.city_co_91_430,base.state_co_91,La Victoria,91430
base.city_co_91_460,base.state_co_91,Miriti - Parana,91460
base.city_co_91_530,base.state_co_91,Puerto Alegria,91530
base.city_co_91_536,base.state_co_91,Puerto Arica,91536
base.city_co_91_540,base.state_co_91,Puerto Nariño,91540
base.city_co_91_669,base.state_co_91,Puerto Santander,91669
base.city_co_91_798,base.state_co_91,Tarapaca,91798
base.city_co_94_001,base.state_co_94,Inirida,94001
base.city_co_94_343,base.state_co_94,Barranco Minas,94343
base.city_co_94_663,base.state_co_94,Mapiripana,94663
base.city_co_94_883,base.state_co_94,San Felipe,94883
base.city_co_94_884,base.state_co_94,Puerto Colombia,94884
base.city_co_94_885,base.state_co_94,La Guadalupe,94885
base.city_co_94_886,base.state_co_94,Cacahual,94886
base.city_co_94_887,base.state_co_94,Pana Pana,94887
base.city_co_94_888,base.state_co_94,Morichal,94888
base.city_co_95_001,base.state_co_95,San Jose Del Guaviare,95001
base.city_co_95_015,base.state_co_95,Calamar,95015
base.city_co_95_025,base.state_co_95,El Retorno,95025
base.city_co_95_200,base.state_co_95,Miraflores,95200
base.city_co_97_001,base.state_co_97,Mitu,97001
base.city_co_97_161,base.state_co_97,Caruru,97161
base.city_co_97_511,base.state_co_97,Pacoa,97511
base.city_co_97_666,base.state_co_97,Taraira,97666
base.city_co_97_777,base.state_co_97,Papunaua,97777
base.city_co_97_889,base.state_co_97,Yavarate,97889
base.city_co_99_001,base.state_co_99,Puerto Carreño,99001
base.city_co_99_524,base.state_co_99,La Primavera,99524
base.city_co_99_624,base.state_co_99,Santa Rosalia,99624
base.city_co_99_773,base.state_co_99,Cumaribo,99773
